FID,COUNTY,DLAT_GIS,DLONG_GIS,LINE,STOP_NUM,STOP_TYPE,STREET_DIR,DESCRIPTION_BSL,DIRECTION_OP,MUNICIPALITY,GlobalID
45002,Hudson,40.65627,-74.12793,120,31161,NS,N,AVE C AT 1OTH ST,In,BAYONNE,e9106e75-ccda-452c-a889-e0cbcf2347a1
45003,Hudson,40.66298,-74.12226,81,20258,NS,N,AVE C AT 20TH ST,In,BAYONNE,81101589-247d-422a-8605-e39084bee0c9
45004,Hudson,40.66298,-74.12226,120,20258,NS,N,AVE C AT 20TH ST,In,BAYONNE,dcb55be3-8809-444a-a850-7f2b9439e05b
45005,Hudson,40.66324,-74.12226,81,20301,NS,S,AVE C AT 20TH ST,Ou,BAYONNE,37c76380-d65e-46a8-81e9-f302fe065794
45006,Hudson,40.66324,-74.12226,120,20301,NS,S,AVE C AT 20TH ST,Ou,BAYONNE,83e6131d-d71b-4478-ba84-f289edad5949
45007,Hudson,40.6642,-74.12125,81,20259,NS,N,AVE C AT 22ND ST,In,BAYONNE,93908451-540c-4d83-b10a-ee454cf25441
45008,Hudson,40.6642,-74.12125,120,20259,NS,N,AVE C AT 22ND ST,In,BAYONNE,326882a8-9d24-46e9-993a-48e7f98f1a00
45009,Hudson,40.66443,-74.12125,81,20300,NS,S,AVE C AT 22ND ST,Ou,BAYONNE,238b6bfc-7560-4caf-adcf-7c6ab3c21d98
45010,Hudson,40.66443,-74.12125,120,20300,NS,S,AVE C AT 22ND ST,Ou,BAYONNE,4893ff5d-6d31-441f-aa33-8378f49b0a5b
45011,Hudson,40.66584,-74.11984,81,20260,NS,N,AVE C AT 24TH ST,In,BAYONNE,b9b572de-947b-44ff-b28b-89083ae35ab4
45012,Hudson,40.66584,-74.11984,120,20260,NS,N,AVE C AT 24TH ST,In,BAYONNE,1876ee3d-93e8-45ba-a525-f366ad81dc75
45013,Hudson,40.66604,-74.1199,81,20299,NS,S,AVE C AT 24TH ST,Ou,BAYONNE,35366247-69a6-42ee-8850-d8ebeb5ccce0
45014,Hudson,40.66604,-74.1199,120,20299,NS,S,AVE C AT 24TH ST,Ou,BAYONNE,a4378e47-0042-457a-94aa-95eda27671bd
45015,Hudson,40.66753,-74.11843,81,20261,NS,N,AVE C AT 26TH ST,In,BAYONNE,9323c200-278e-4f38-aa56-af7b0a095130
45016,Hudson,40.66753,-74.11843,120,20261,NS,N,AVE C AT 26TH ST,In,BAYONNE,1bbc3bd0-c921-44ac-be95-3bfede0e4604
45017,Hudson,40.66771,-74.11845,81,20297,NS,S,AVE C AT 26TH ST,Ou,BAYONNE,cef209f8-863e-4582-9c14-9ef39762b627
45018,Hudson,40.66771,-74.11845,120,20297,NS,S,AVE C AT 26TH ST,Ou,BAYONNE,dd155893-7749-4f43-9ae6-eac9c9276cee
45019,Hudson,40.669,-74.11718,81,20262,NS,N,AVE C AT 28TH ST,In,BAYONNE,21dd64a5-0d4d-46d3-a31a-a1f85f861dd3
45020,Hudson,40.669,-74.11718,120,20262,NS,N,AVE C AT 28TH ST,In,BAYONNE,6452b436-3fd8-43f4-9d82-71953eab3921
45021,Hudson,40.66922,-74.11721,81,20296,NS,S,AVE C AT 28TH ST,Ou,BAYONNE,d26532f1-65b3-466c-a9aa-2b9f248619e4
45022,Hudson,40.66922,-74.11721,120,20296,NS,S,AVE C AT 28TH ST,Ou,BAYONNE,93f7efa5-bb05-4ad8-9f1a-4c1e97acfbaf
45023,Hudson,40.67008,-74.11632,81,20263,NS,N,AVE C AT 30TH ST,In,BAYONNE,b7c801dd-03aa-4079-aa5d-286066a5b05c
45024,Hudson,40.67008,-74.11632,120,20263,NS,N,AVE C AT 30TH ST,In,BAYONNE,bd9ae648-2c2d-4adc-8c23-c92e758e5fa5
45025,Hudson,40.67046,-74.11616,81,20295,NS,S,AVE C AT 30TH ST,Ou,BAYONNE,fcf1834e-1831-4696-bdeb-49d1b4314dac
45026,Hudson,40.67046,-74.11616,120,20295,NS,S,AVE C AT 30TH ST,Ou,BAYONNE,5b82d157-af9d-4ba2-831e-6bee71248d91
45027,Hudson,40.6711,-74.1154,81,20264,NS,N,AVE C AT 31ST ST,In,BAYONNE,88ad2904-ae5f-401c-b5bc-d872f48281e9
45028,Hudson,40.6711,-74.1154,120,20264,NS,N,AVE C AT 31ST ST,In,BAYONNE,dfef8912-9367-4fee-8b00-0e7b0203009c
45029,Hudson,40.67136,-74.1154,81,20294,NS,S,AVE C AT 31ST ST,Ou,BAYONNE,a3cec7c0-0df4-45cb-93b6-260be680c0e4
45030,Hudson,40.67136,-74.1154,120,20294,NS,S,AVE C AT 31ST ST,Ou,BAYONNE,129b12c7-9e6d-47d4-9739-e013314b9de8
45031,Hudson,40.6721,-74.11459,81,20265,NS,N,AVE C AT 32ND ST,In,BAYONNE,2247b467-bdfe-4ef4-a877-a69d4ab661a4
45032,Hudson,40.6721,-74.11459,120,20265,NS,N,AVE C AT 32ND ST,In,BAYONNE,ba49c77c-0c29-407e-ba0c-c212a4406738
45033,Hudson,40.67234,-74.11457,81,20293,NS,S,AVE C AT 32ND ST,Ou,BAYONNE,1a256fdc-58a1-405e-a7e1-65592009b6ce
45034,Hudson,40.67234,-74.11457,120,20293,NS,S,AVE C AT 32ND ST,Ou,BAYONNE,970c1b2f-5822-47d8-926d-7b8606dcb6a4
45035,Hudson,40.67311,-74.11369,81,20266,NS,N,AVE C AT 33RD ST,In,BAYONNE,96a65a2e-6975-4412-89dc-3756c09a9933
45036,Hudson,40.67311,-74.11369,120,20266,NS,N,AVE C AT 33RD ST,In,BAYONNE,cb10054b-dbb6-46ee-9fe1-1765adf35450
45037,Hudson,40.6734,-74.11367,81,20292,NS,S,AVE C AT 33RD ST,Ou,BAYONNE,6da5bbbc-42dc-4b1d-865b-a4e2ff67850b
45038,Hudson,40.6734,-74.11367,120,20292,NS,S,AVE C AT 33RD ST,Ou,BAYONNE,647db877-531b-4a18-8d1c-cbf956129fa1
45039,Hudson,40.67443,-74.11281,81,20291,NS,S,AVE C AT 34TH ST,Ou,BAYONNE,a79f8eb3-0fd8-4b9b-b05f-755ee130655b
45040,Hudson,40.67443,-74.11281,120,20291,NS,S,AVE C AT 34TH ST,Ou,BAYONNE,dda240ca-0d29-4d09-9a5f-05c99a55485a
45041,Hudson,40.67483,-74.11225,81,20267,NS,N,AVE C AT 35TH ST,In,BAYONNE,0bb875dc-c7f8-4623-a917-f3ce5a3827ea
45042,Hudson,40.67483,-74.11225,120,20267,NS,N,AVE C AT 35TH ST,In,BAYONNE,bb23df72-3121-401b-a9b6-e5413c49f223
45043,Hudson,40.67567,-74.11175,81,20290,NS,S,AVE C AT 36TH ST,Ou,BAYONNE,99a984e8-6cb8-409b-b49d-04ae69d02cd8
45044,Hudson,40.67567,-74.11175,120,20290,NS,S,AVE C AT 36TH ST,Ou,BAYONNE,6661907c-335b-42d2-b729-078865043576
45045,Hudson,40.67601,-74.11125,81,20268,NS,N,AVE C AT 37TH ST,In,BAYONNE,3c83c356-367b-43fd-9e6f-49e837df0cc9
45046,Hudson,40.67601,-74.11125,120,20268,NS,N,AVE C AT 37TH ST,In,BAYONNE,2cc72992-0a46-43ed-b5fc-b51c0ff5cfde
45047,Hudson,40.67686,-74.11075,81,20289,NS,S,AVE C AT 38TH ST,Ou,BAYONNE,2b4a34d0-26ef-4388-a916-e8d4c6f1e433
45048,Hudson,40.67686,-74.11075,120,20289,NS,S,AVE C AT 38TH ST,Ou,BAYONNE,cadd8915-f9ce-4e98-9e81-1fbe596adc39
45049,Hudson,40.67721,-74.11023,81,20269,NS,N,AVE C AT 39TH ST,In,BAYONNE,4492bac4-53a3-4280-9d24-539b50661dab
45050,Hudson,40.67721,-74.11023,120,20269,NS,N,AVE C AT 39TH ST,In,BAYONNE,5ff9bca6-ca6e-4200-adea-e3d1783e3f20
45051,Hudson,40.67805,-74.10973,81,20288,NS,S,AVE C AT 40TH ST,Ou,BAYONNE,ee5cea7d-2326-432d-9425-a63c9b1c2de8
45052,Hudson,40.67805,-74.10973,120,20288,NS,S,AVE C AT 40TH ST,Ou,BAYONNE,36d9e53e-592d-41ea-8942-fec4af08a752
45053,Hudson,40.67843,-74.10923,81,20270,NS,N,AVE C AT 41ST ST,In,BAYONNE,cbee101a-e551-4fa0-a0d3-f244303d2e24
45054,Hudson,40.67843,-74.10923,120,20270,NS,N,AVE C AT 41ST ST,In,BAYONNE,ea9b2f49-e9c7-4c0f-a9ab-3d60ec55afc9
45055,Hudson,40.67927,-74.10869,81,20287,NS,S,AVE C AT 42ND ST,Ou,BAYONNE,d48b8bd8-3412-4f51-9f4b-9368f16f8f13
45056,Hudson,40.67927,-74.10869,120,20287,NS,S,AVE C AT 42ND ST,Ou,BAYONNE,ee00e8fb-f746-4e5c-b84a-ec04c7ee4df7
45057,Hudson,40.67961,-74.10821,81,20271,NS,N,AVE C AT 43RD ST,In,BAYONNE,5d0762ac-992e-42e4-a479-1f378d72bd48
45058,Hudson,40.67961,-74.10821,120,20271,NS,N,AVE C AT 43RD ST,In,BAYONNE,515604ea-44d7-4b13-8c0d-52fcdb6654f8
45059,Hudson,40.68045,-74.10769,81,20286,NS,S,AVE C AT 44TH ST,Ou,BAYONNE,d73ca4db-0cc1-4cb0-b474-2839ff47eb0b
45060,Hudson,40.68045,-74.10769,120,20286,NS,S,AVE C AT 44TH ST,Ou,BAYONNE,c0668733-5d6b-465a-b998-da60cc2fa946
45061,Hudson,40.68165,-74.10669,81,20285,NS,S,AVE C AT 46TH ST,Ou,BAYONNE,b496bb9e-a044-496a-af99-cdc2b3113b70
45062,Hudson,40.68165,-74.10669,120,20285,NS,S,AVE C AT 46TH ST,Ou,BAYONNE,50fded57-de39-480d-b130-033400dcc922
45063,Hudson,40.68287,-74.10566,81,20284,NS,S,AVE C AT 48TH ST,Ou,BAYONNE,c1992c2e-fece-466c-945f-30013128294f
45064,Hudson,40.68287,-74.10566,120,20284,NS,S,AVE C AT 48TH ST,Ou,BAYONNE,50e08e02-9881-4736-a6f8-763a82f67cce
45065,Hudson,40.68323,-74.10515,81,20274,NS,N,AVE C AT 49TH ST,In,BAYONNE,cdf607db-580a-4712-b5e9-51e343ea2b21
45066,Hudson,40.68323,-74.10515,120,20274,NS,N,AVE C AT 49TH ST,In,BAYONNE,884c7b62-0510-4df2-b22c-79b6ce6db1fa
45067,Hudson,40.68403,-74.10468,81,20283,NS,S,AVE C AT 50TH ST,Ou,BAYONNE,2c074e54-ad8b-432c-8ff0-c15959fb21ea
45068,Hudson,40.68403,-74.10468,120,20283,NS,S,AVE C AT 50TH ST,Ou,BAYONNE,cbb120a3-1458-41ee-83db-aa635822d693
45069,Hudson,40.68444,-74.10416,81,20275,NS,N,AVE C AT 51ST ST,In,BAYONNE,c14790f1-97d9-40b1-8169-6807c147159c
45070,Hudson,40.68444,-74.10416,120,20275,NS,N,AVE C AT 51ST ST,In,BAYONNE,61da0cc7-6c76-451a-b32f-354aca4f1d29
45071,Hudson,40.68525,-74.10365,81,20282,NS,S,AVE C AT 52ND ST,Ou,BAYONNE,a5b6d54c-9a3e-40d6-bb57-8aeb0db5cd4c
45072,Hudson,40.68525,-74.10365,120,20282,NS,S,AVE C AT 52ND ST,Ou,BAYONNE,2e9f826c-e693-4973-901f-60c192af9dc0
45073,Hudson,40.68562,-74.10313,81,20276,NS,N,AVE C AT 53RD ST,In,BAYONNE,6e90652d-7c2f-484a-b5ef-b95b4502c612
45074,Hudson,40.68562,-74.10313,120,20276,NS,N,AVE C AT 53RD ST,In,BAYONNE,8fa831f3-98ce-4c65-9ca5-3b8ea2afb2bb
45075,Hudson,40.68622,-74.10262,81,20277,NS,N,AVE C AT 54TH ST,In,BAYONNE,aed05e36-bfe2-4010-acbf-a6785305c0ea
45076,Hudson,40.68622,-74.10262,120,20277,NS,N,AVE C AT 54TH ST,In,BAYONNE,57067600-bae8-4cd5-bebe-9a0a62fdef71
45077,Hudson,40.68645,-74.10265,81,20281,NS,S,AVE C AT 54TH ST,Ou,BAYONNE,6673ee98-f3c0-492a-b827-f6b518d67a72
45078,Hudson,40.68645,-74.10265,120,20281,NS,S,AVE C AT 54TH ST,Ou,BAYONNE,b18a0921-2352-41ce-81ec-ee54125a8121
45079,Hudson,40.68768,-74.10161,81,20280,NS,S,AVE C AT 56TH ST,Ou,BAYONNE,266ca047-b9f8-430e-8df9-cd55b7b02193
45080,Hudson,40.73559,-74.02911,63,20496,TM,W,HOBOKEN TERMINAL,In,HOBOKEN,4a1011fb-235a-42a3-8d9d-76fda75d3470
45081,Hudson,40.73559,-74.02911,64,20496,TM,W,HOBOKEN TERMINAL,In,HOBOKEN,c8ef151f-fd2f-4355-84e3-7ec5c6ee2e68
45082,Hudson,40.73559,-74.02911,126,20496,TM,W,HOBOKEN TERMINAL,In,HOBOKEN,56d2ad1d-98ee-4a09-b6c3-5efaeb6c1f69
45083,Hudson,40.73559,-74.02911,22,20496,TM,W,HOBOKEN TERMINAL,Ou,HOBOKEN,2bf2c520-1932-46ee-9a75-6ea8fb19aa54
45084,Hudson,40.73559,-74.02911,23,20496,TM,W,HOBOKEN TERMINAL,Ou,HOBOKEN,2007a5c9-9f24-4535-819a-9a1e949bb472
45085,Hudson,40.73559,-74.02911,63,20496,TM,W,HOBOKEN TERMINAL,Ou,HOBOKEN,e05fc31a-82dd-45b5-99f7-3b705695915c
45086,Hudson,40.73559,-74.02911,64,20496,TM,W,HOBOKEN TERMINAL,Ou,HOBOKEN,aa21fcb1-c338-42d6-abf5-38642c4aae04
45087,Hudson,40.73559,-74.02911,85,20496,TM,W,HOBOKEN TERMINAL,Ou,HOBOKEN,94e359d7-ff55-48d6-a02c-9950c8bd5148
45088,Hudson,40.73559,-74.02911,87,20496,TM,W,HOBOKEN TERMINAL,Ou,HOBOKEN,da12e843-15aa-4d0c-a165-0e45fa7faf6b
45089,Hudson,40.73559,-74.02911,89,20496,TM,W,HOBOKEN TERMINAL,Ou,HOBOKEN,cf1fb606-8395-426e-9fd7-ac391da88d4e
45090,Hudson,40.65857,-74.12599,81,20255,NS,N,AVE C AT 14TH ST#,In,BAYONNE,64a0abb7-3769-45a1-96f8-c0b0b4e7de1c
45091,Hudson,40.65857,-74.12599,120,20255,NS,N,AVE C AT 14TH ST#,In,BAYONNE,5dc6b594-426b-4800-a63a-7f2e0b98dba8
45092,Hudson,40.66691,-74.11912,81,20298,NS,S,AVE C AT 25TH ST#,Ou,BAYONNE,3de34793-5749-4998-b480-243136f332ae
45093,Hudson,40.75291,-74.04018,86,21744,NS,N,NEW YORK AVE AT 2ND ST,Ou,UNION CITY,0d2a9e45-e28d-4a20-9419-3af020898054
45094,Hudson,40.75569,-74.03851,84,21745,FS,N,NEW YORK AVE AT 6TH ST,Ou,UNION CITY,0b5d7923-d182-45b9-a2f6-4ba7bb87409f
45095,Hudson,40.75569,-74.03851,86,21745,FS,N,NEW YORK AVE AT 6TH ST,Ou,UNION CITY,3ad171c7-63dd-415a-b700-6e0edcf3f050
45096,Hudson,40.7569,-74.03769,84,21746,FS,N,NEW YORK AVE AT 8TH ST,Ou,UNION CITY,dc679823-65e1-4793-8201-17635e631c70
45097,Hudson,40.7569,-74.03769,86,21746,FS,N,NEW YORK AVE AT 8TH ST,Ou,UNION CITY,412b01ae-16ed-43d6-b0de-5b7a7e5857c7
45098,Hudson,40.73523,-74.06241,80,20951,FS,E,NEWARK AVE AT JFK BLVD,In,JERSEY CITY,0964f8ff-1d86-4eb3-8493-034645a4de0c
45099,Hudson,40.73523,-74.06241,84,20951,FS,E,NEWARK AVE AT JFK BLVD,Ou,JERSEY CITY,f68a287f-150b-40e7-97cd-2504a7fc2c33
45100,Hudson,40.70202,-74.0821,6,21010,FS,S,OCEAN AVE AT DWIGHT ST,Ou,JERSEY CITY,7afb7084-be5f-439f-b303-cdc82d7a812a
45101,Hudson,40.70202,-74.0821,81,21010,FS,S,OCEAN AVE AT DWIGHT ST,Ou,JERSEY CITY,a1b0970a-0a51-40e5-a51b-8af613a3c976
45102,Hudson,40.69107,-74.09631,6,21025,NS,S,OCEAN AVE AT GATES AVE,Ou,JERSEY CITY,47277daa-e00c-4928-a29f-9439e05fa31b
45103,Hudson,40.69107,-74.09631,81,21025,NS,S,OCEAN AVE AT GATES AVE,Ou,JERSEY CITY,a6a5d00c-b611-4d82-aa09-e4bee08540af
45104,Hudson,40.68951,-74.098,6,20976,FS,N,OCEAN AVE AT MERRIT ST,In,JERSEY CITY,631fc42e-f11d-4ed6-ba8c-a22342e96413
45105,Hudson,40.68951,-74.098,81,20976,FS,N,OCEAN AVE AT MERRIT ST,In,JERSEY CITY,bca3eb7f-1e69-4daa-8d28-4c25a20e137e
45106,Hudson,40.68947,-74.09823,6,21027,NS,S,OCEAN AVE AT MERRIT ST,Ou,JERSEY CITY,3fcb8494-4995-4b0f-b671-3f88a4f4181e
45107,Hudson,40.75325,-74.03825,123,21766,FS,N,PALISADE AVE AT 3RD ST,In,UNION CITY,ce5f34a2-7f8d-4ab7-b599-3fed4e61e33c
45108,Hudson,40.75325,-74.03825,22,21766,FS,N,PALISADE AVE AT 3RD ST,Ou,UNION CITY,47c95622-898f-4c62-8ab7-9de329c74b4f
45109,Hudson,40.75366,-74.03817,22,21780,FS,S,PALISADE AVE AT 4TH ST,In,UNION CITY,9b0e54fc-56ca-4b94-8e01-a7587f20dac3
45110,Hudson,40.75366,-74.03817,123,21780,FS,S,PALISADE AVE AT 4TH ST,Ou,UNION CITY,7544f019-b09b-447b-a7b4-91585544d767
45111,Hudson,40.75485,-74.03723,123,21767,NS,N,PALISADE AVE AT 6TH ST,In,UNION CITY,bbea49b9-0580-40f8-9fac-2f16c688f43e
45112,Hudson,40.75485,-74.03723,22,21767,NS,N,PALISADE AVE AT 6TH ST,Ou,UNION CITY,377846b9-a411-4b12-ad2b-65f3595893bc
45113,Hudson,40.75547,-74.03699,22,21779,FS,S,PALISADE AVE AT 7TH ST,In,UNION CITY,03e16c80-df0a-4a53-a534-ed9208c1016e
45114,Hudson,40.75547,-74.03699,123,21779,FS,S,PALISADE AVE AT 7TH ST,Ou,UNION CITY,fb850c15-7da1-41d5-bfd5-8cc65bb06a0d
45115,Hudson,40.79233,-74.06145,122,21568,NS,E,FRONT ST AT THIRD ST,In,SECAUCUS,c6e889ca-ba3c-4079-b99f-8b524c76966e
45116,Hudson,40.79233,-74.06145,129,21568,NS,E,FRONT ST AT THIRD ST,In,SECAUCUS,b832d40a-675a-4555-aa71-49b3bf03b713
45117,Hudson,40.79239,-74.06142,2,21573,FS,W,FRONT ST AT THIRD ST,In,SECAUCUS,b034d187-9b7a-493c-81e3-45d8e16a0b0b
45118,Hudson,40.79233,-74.06145,2,21568,NS,E,FRONT ST AT THIRD ST,Ou,SECAUCUS,a9157477-c273-4eb3-8c50-8347d645552c
45119,Hudson,40.79239,-74.06142,122,21573,FS,W,FRONT ST AT THIRD ST,Ou,SECAUCUS,99c327b6-c331-4c2d-b93c-f8d722c83fda
45120,Hudson,40.79239,-74.06142,129,21573,FS,W,FRONT ST AT THIRD ST,Ou,SECAUCUS,6d3adec1-66e0-4e07-8c38-705462d07814
45121,Hudson,40.71721,-74.05386,81,20768,NS,W,GRAND ST AT BATES ST,Ou,JERSEY CITY,cb83ba44-ccdd-4fb8-8cd8-5e1018e4df74
45122,Hudson,40.71721,-74.05386,86,20768,NS,W,GRAND ST AT BATES ST,Ou,JERSEY CITY,db2d4f0d-5da0-498f-9170-721a60a89191
45123,Hudson,40.7161,-74.04514,1,20757,FS,E,GRAND ST AT GROVE ST,In,JERSEY CITY,50793702-3f82-4ea4-aa59-30c5c95bae63
45124,Hudson,40.7176,-74.05925,81,20753,NS,E,GRAND ST AT PRIOR ST,In,JERSEY CITY,116b3456-8ad4-4250-bb48-ddf774e915fd
45125,Hudson,40.7176,-74.05925,86,20753,NS,E,GRAND ST AT PRIOR ST,In,JERSEY CITY,ddc287d0-0351-4f44-b9aa-4806a92d2436
45126,Hudson,40.7176,-74.05925,86,20753,NS,E,GRAND ST AT PRIOR ST,Ou,JERSEY CITY,d55c1ef9-045c-4f76-b179-500ad1ee385d
45127,Hudson,40.71774,-74.05883,81,20769,NS,W,GRAND ST AT PRIOR ST,Ou,JERSEY CITY,87a64caf-a802-4103-b042-ceec724868e8
45128,Hudson,40.71647,-74.06409,81,20749,FS,E,GRAND ST AT STATE ST,In,JERSEY CITY,a47ac1ee-5e58-4946-9cb2-80750590300e
45129,Hudson,40.7165,-74.06423,81,20772,NS,W,GRAND ST AT STATE ST,Ou,JERSEY CITY,23fbc3d2-8ad1-4cdb-9d30-05055f6846ff
45130,Hudson,40.6782,-74.11415,10,30400,NS,N,JFK BLVD AT 38 TH ST,In,BAYONNE,680b660b-c2a2-437c-bb75-9e20ceb58bcb
45131,Hudson,40.6782,-74.11415,119,30400,NS,N,JFK BLVD AT 38 TH ST,In,BAYONNE,93e7c084-fd60-4141-adca-8ecdd636a157
45132,Hudson,40.71611,-74.08151,10,20806,FS,N,JFK BLVD AT BOYD AVE,In,JERSEY CITY,68da6ff8-ddef-4e1b-885d-32e907721dde
45133,Hudson,40.71611,-74.08151,119,20806,FS,N,JFK BLVD AT BOYD AVE,In,JERSEY CITY,0d373280-16bc-41c1-935d-8365ff341d4e
45134,Hudson,40.71577,-74.08204,10,20864,FS,S,JFK BLVD AT BOYD AVE,Ou,JERSEY CITY,f5c731c2-9506-4420-a0e8-774fa6f259d3
45135,Hudson,40.71577,-74.08204,119,20864,FS,S,JFK BLVD AT BOYD AVE,Ou,JERSEY CITY,55cabaa7-f324-4738-9b7d-84d9f43e8013
45136,Hudson,40.74252,-74.05997,88,20846,FS,S,JFK BLVD AT CLIFF ST,In,JERSEY CITY,a345ebd7-13b6-4a18-b1a2-d273eee49c85
45137,Hudson,40.74303,-74.0594,2,20824,FS,N,JFK BLVD AT CLIFF ST,In,JERSEY CITY,30016e69-9f0b-4eba-aae0-6c763a075a38
45138,Hudson,40.74303,-74.0594,125,20824,FS,N,JFK BLVD AT CLIFF ST,In,JERSEY CITY,8efb6c95-5f5c-46f7-ba3f-8556d3153bdd
45139,Hudson,40.74252,-74.05997,2,20846,FS,S,JFK BLVD AT CLIFF ST,Ou,JERSEY CITY,7c0e1665-aa86-4105-92e5-1f132f1914a8
45140,Hudson,40.74252,-74.05997,125,20846,FS,S,JFK BLVD AT CLIFF ST,Ou,JERSEY CITY,ffa4222a-1ff2-4113-b24d-2fa0fe087fc9
45141,Hudson,40.74303,-74.0594,88,20824,FS,N,JFK BLVD AT CLIFF ST,Ou,JERSEY CITY,887f7617-9819-46cf-a2c1-a0c159d18875
45142,Hudson,40.75361,-74.04888,2,20832,NS,N,JFK BLVD AT NORTH ST,In,JERSEY CITY,0270867a-5d6a-46f3-826e-d080f39a6244
45143,Hudson,40.75361,-74.04888,125,20832,NS,N,JFK BLVD AT NORTH ST,In,JERSEY CITY,dff3c378-27de-41eb-9567-ccf691954447
45144,Hudson,40.75383,-74.0488,88,20837,NS,S,JFK BLVD AT NORTH ST,In,JERSEY CITY,645f9f43-2a0d-4509-b56d-dae923f43e56
45145,Hudson,40.75361,-74.04888,88,20832,NS,N,JFK BLVD AT NORTH ST,Ou,JERSEY CITY,b44174b2-e8c5-41e6-adb2-7d8eb4a5acb7
45146,Hudson,40.75383,-74.0488,2,20837,NS,S,JFK BLVD AT NORTH ST,Ou,JERSEY CITY,0833b363-8294-4fda-8b23-21887ed0e539
45147,Hudson,40.75383,-74.0488,125,20837,NS,S,JFK BLVD AT NORTH ST,Ou,JERSEY CITY,3abe8e0a-a96b-44b7-b787-dfa6f713b8f9
45148,Hudson,40.72661,-74.04028,126,20891,NS,S,MARIN BLVD AT 8TH ST,In,JERSEY CITY,38615cc4-d432-4687-b0fc-488a3d8f78b0
45149,Hudson,40.7236,-74.04976,82,31008,NS,W,NEWARK AVE AT 3RD ST,In,JERSEY CITY,282ab374-301a-40b8-9806-94712df4031f
45150,Hudson,40.7236,-74.04976,80,31008,NS,W,NEWARK AVE AT 3RD ST,Ou,JERSEY CITY,664b7704-0cbf-430e-97d5-ac5fbdf12925
45151,Hudson,40.7236,-74.04976,86,31008,NS,W,NEWARK AVE AT 3RD ST,Ou,JERSEY CITY,7ddc2da3-2a7e-435a-a22a-37195b06adcb
45152,Hudson,40.72599,-74.05235,82,20970,NS,W,NEWARK AVE AT 6TH ST,In,JERSEY CITY,8d73d1db-1dcc-435f-ad5e-ca109b18ed64
45153,Hudson,40.72599,-74.05235,80,20970,NS,W,NEWARK AVE AT 6TH ST,Ou,JERSEY CITY,f6e8cf8f-4671-4c45-81fc-afeb61375dbb
45154,Hudson,40.72599,-74.05235,86,20970,NS,W,NEWARK AVE AT 6TH ST,Ou,JERSEY CITY,0afc8401-24ac-4958-b71f-d7b6ba0b3463
45155,Hudson,40.69885,-74.08585,6,21014,NS,S,OCEAN AVE AT WADE ST,Ou,JERSEY CITY,d3e1ef47-2bd2-4dbd-80fb-37727f820a2d
45156,Hudson,40.69885,-74.08585,81,21014,NS,S,OCEAN AVE AT WADE ST,Ou,JERSEY CITY,fdf3cd5b-7568-4cfa-b456-7949b89e1452
45157,Hudson,40.79682,-74.0003,84,31721,NS,N,PARK AVE AT 77TH ST#,Ou,NORTH BERGEN TWP,3aafae5f-965d-495a-ad3d-f2ab63dcd2e3
45158,Hudson,40.79682,-74.0003,89,31721,NS,N,PARK AVE AT 77TH ST#,Ou,NORTH BERGEN TWP,45e97937-ee11-4f56-b62b-eb46612894b7
45159,Hudson,40.75713,-74.04481,83,21809,NS,S,SUMMIT AVE AT 5TH ST,In,UNION CITY,fe8798fe-e914-4cc3-a5e1-7ffd279b86a1
45160,Hudson,40.75713,-74.04481,85,21809,NS,S,SUMMIT AVE AT 5TH ST,In,UNION CITY,23e71f04-caec-4b88-983e-f2bc8b4b5acf
45161,Hudson,40.75728,-74.04462,87,21789,FS,N,SUMMIT AVE AT 5TH ST,In,UNION CITY,96c31671-c73e-4140-a5e8-b89e7d3706e1
45162,Hudson,40.75713,-74.04481,87,21809,NS,S,SUMMIT AVE AT 5TH ST,Ou,UNION CITY,934f3e62-491d-4755-b240-9cd3344b3fc2
45163,Hudson,40.75728,-74.04462,83,21789,FS,N,SUMMIT AVE AT 5TH ST,Ou,UNION CITY,5ec1fab8-c2e0-4d0f-aab5-da8debb57fcf
45164,Hudson,40.7588,-74.04352,87,21790,NS,N,SUMMIT AVE AT 8TH ST,In,UNION CITY,185ca467-53c5-413a-adbd-3b1228f685ed
45165,Hudson,40.759,-74.04349,83,21808,NS,S,SUMMIT AVE AT 8TH ST,In,UNION CITY,303d6839-866e-4c92-9812-d31ea8dce09f
45166,Hudson,40.759,-74.04349,85,21808,NS,S,SUMMIT AVE AT 8TH ST,In,UNION CITY,4c80ca3b-4d5a-42aa-97cd-352c0aab6e68
45167,Hudson,40.7588,-74.04352,83,21790,NS,N,SUMMIT AVE AT 8TH ST,Ou,UNION CITY,07f5b9b2-57e0-4f7f-99ea-cbff8d258e06
45168,Hudson,40.7588,-74.04352,85,21790,NS,N,SUMMIT AVE AT 8TH ST,Ou,UNION CITY,093aece8-cc52-4fed-a622-0caf9277b5cd
45169,Hudson,40.759,-74.04349,87,21808,NS,S,SUMMIT AVE AT 8TH ST,Ou,UNION CITY,28101a1b-f7fb-4d69-91ba-d69af86fc7c4
45170,Hudson,40.7392,-74.03425,126,20529,FS,S,WILLOW AVE AT 2ND ST,Ou,HOBOKEN,db82a9c9-a363-42ec-9463-96da25bef968
45171,Hudson,40.74273,-74.03314,126,20527,FS,S,WILLOW AVE AT 5TH ST,Ou,HOBOKEN,499c86fd-8db8-4037-9f7f-0d9a9e24db49
